,sample,feas,objective_function
0,"[ 4.42403272e+02  6.10954161e+02 -6.77141194e+02  9.98606056e+02
  9.59735815e+02 -1.83861883e+02  9.48204579e+02  1.35464077e+02
 -1.47201314e+02  2.07766773e+02  3.75112670e+02 -8.10556777e+02
  5.98144269e+02 -4.74259148e+02  7.37177738e+02  7.75829627e+02
 -3.82230296e+01 -2.68493452e+02  1.20821136e+02  8.55624986e+02
  4.75140130e+02  5.24456721e+02 -1.98124253e+02  1.47802422e+01
  9.26081949e+01  3.20442683e+02  6.31625830e+02  1.80375795e+02
  4.76614623e+02  1.43352637e+02  4.71883054e+02 -9.98283088e+02
  9.89743844e+02  4.99295239e+02 -2.32090530e+02  5.51768918e+02
 -9.53824425e+02  1.11908069e+02  9.27331979e+02 -8.31638814e+02
  7.75580033e+01  8.95117489e+02  9.34729848e+01  9.98234773e+02
  6.31271161e+01  6.47900575e+02  5.27745638e+02  6.17555162e+02
 -4.41055775e+02  8.94299603e+02  9.75618433e+02  7.93203651e+02
 -6.93656621e+02  8.34182812e+02  6.11958158e+02 -6.72933014e+02
  1.66840209e+02 -5.85718199e-03  1.91138640e+02  5.14948794e+02
 -7.73754273e+02  4.37927779e+02  8.50431124e+02 -4.80635978e+02
  7.14972886e+02  6.86792854e+02  6.63377139e+02  7.77348117e+02
 -9.41377243e+02  8.19340552e+02  6.45397652e+01  6.50648092e+02
  4.48688167e+02 -2.26766336e+01 -8.98954439e+02  1.84498906e+02
 -5.77959384e+02  2.12048085e+02  2.37408922e+02  9.90429082e+01
  6.58674634e+02 -4.97247180e+02  8.87688020e+02  1.47921431e+02
  1.78871077e+02  7.74834424e+02  1.93061874e+02  7.05062278e+02
  3.07943639e+02 -8.17096032e+02 -9.91347070e+02  5.37417574e+02
 -4.15420538e+02 -6.44500263e+02  8.80350074e+02]",0,
0,"[-824.08440841  933.65191092  960.48822398 -479.46051768 -767.46102819
 -524.52415734 -304.32186335  425.29738363  945.45863903 -878.92772351
  119.70067405  928.33522506  913.27410944 -223.47441747    1.18507045
  674.42134544 -304.66895991 -890.54631883  712.38579311  651.51123606
   67.38411077  697.1575209   -57.93119382  778.53558149  804.47559515
  265.68228638  841.23546894  480.95061714  359.15104808  558.66669847
  760.20836114 -689.20620614  912.67522509  737.01913737    8.06634015
 -767.31148627 -249.07443441  131.22076534  443.66804542   78.93900589
  694.37431473  119.12527241  801.13409658  326.73054654  395.20197607
 -454.80117942  435.05287143 -672.47334213  475.8298346   468.1984279
   43.11112515  810.64635548 -938.58695236  779.5608288   755.85599161
 -683.38250376  729.29796659  957.61417447 -458.21550204  948.10208659
  568.36810027  597.43426878  998.40840221  672.10703675  525.69775413
   46.03316321  769.2114763   767.59008126  869.90375883 -198.36667155
  571.9679717   370.67564925  307.1986027  -339.1556368  -312.13813116
   22.00956804  646.81156861  604.71929562  470.3935897   264.75530688
  820.01859111 -566.05128347   90.06861152 -920.66981344  698.37594074
 -785.08552735  182.1078857   450.97657318  262.49087753  229.37245071
  832.52526263  308.70598669  377.96106001  737.50677266 -587.94551883]",0,
0,"[-206.05545298  350.02836583 -252.80905861  353.79161077 -392.1462606
 -447.15259954  242.56638536  559.95815593 -337.77643869 -958.67374219
  198.3357474  -700.62530364  254.75392897  334.23696196  573.73720095
  380.21542405  -68.3202909   180.61815596 -625.33208308   79.06268637
  717.07477197  358.4530786   423.06826122  428.01352461  814.45577709
  617.52377844  138.8159374    95.02968334  401.93807841  790.61763493
 -210.50323111  763.74752259  844.26924796  607.51825311 -926.66371356
 -770.08261259  180.20561018  407.14124906  220.54463542 -815.8019454
  131.63304011  418.12634168  954.88773874  939.44555159  531.79121597
  914.46207521  816.44703542 -464.24517294 -490.01440831  681.09190064
  934.9121971   521.54295875 -489.70204292  889.42011076  521.67365909
 -348.98074104  881.64145835 -356.6647278  -502.21772315  519.0708676
  242.99593592  853.17456542  611.33210533 -181.86968326  578.78168161
  718.21951066  791.67505235  293.56232556  979.3077745  -549.44729323
  814.6307386   525.72284856  900.88155311  245.79946045   17.71006805
  139.59816543  498.8013053  -193.80298695  147.59337779  207.56314106
  674.25204024 -188.07694796  428.72376977 -994.01177932 -466.97937333
 -997.90385     772.44413481  386.8791098   637.04696937  257.26761746
 -636.34926761  847.39121998 -916.36708297  830.78642182  905.92948892]",0,
0,"[-283.01484668  964.59521556  484.32277832 -929.50663362 -327.77643687
 -101.95067838 -677.17794863  293.77269301 -676.78924664   69.13447974
  960.76572399  281.69906656  927.02292428 -464.06757287  297.23777252
  832.70487899 -626.45569021  508.06281504 -291.81733581  133.75307147
  960.71573957  262.98980935 -337.43034784  108.90628255  495.08905705
  914.51406923  743.72190052  450.83392422  762.55605177  983.97363326
 -958.45757755 -438.95176463  223.97600472  913.76596097  916.85742441
 -220.45731873  832.06865963  339.66344974  547.4123842   232.58319476
  127.07471862  568.85369203  192.91097065   84.83497138  814.02594836
 -760.88266769  142.26537946 -540.77219043 -425.1403403   642.48148812
  334.07539795  429.38706326   77.36486285  291.04297662  476.78652076
 -911.88257247  812.48273995 -909.32968491  949.69080768  594.44409799
 -411.26520462  870.86019411   85.57024086  354.13968491  330.61541839
  642.02209828  521.54442458  201.46443279 -377.2280044  -544.87142103
  151.79555249  610.05955507  911.02859715  730.22599722  503.26411003
  933.27666603 -993.32607317  545.8812095   530.70066309  655.06782219
  855.120918   -280.5171322   632.58812135 -109.61095856 -851.91127086
  710.60891829  567.17442727  810.10433859  535.71358511 -738.38362894
 -582.31024926  211.36634346 -195.12509376  377.27788766  731.7331523 ]",0,
0,"[ 629.06802298  987.96254256  100.99823567 -297.17932077  632.02969679
  305.85248093 -181.68447127  268.96701727 -146.03883481   95.72149167
  380.15874152  316.29082873  459.51398608 -666.07785315   84.31358077
  437.8264269    51.11858129 -583.54774343 -423.65959917  273.62589745
  918.02848743  215.56541592  636.43341467  186.26998983  948.81410961
  212.48173668  261.27507847  332.22457615  624.74749741  537.9999431
 -361.96489351 -100.00580692  162.7077056   554.02127528  486.73096508
  620.21400705  113.56918249  600.6962522   147.01127106 -263.56793803
  455.86683763  424.19064278   41.65021986  448.50788245   35.21751403
 -557.38578189  925.0270421  -300.95045282 -177.85802904  129.62787143
  879.87094168  955.85217051  239.55804756   43.84273472  171.48829732
  372.18809385  950.62519969 -414.5555925   578.46058207  618.21814195
 -613.426163    989.58082377  961.107512    357.96198506  381.82018741
  388.46992913  183.73382893  578.99562144 -534.49796855  635.12760048
  134.46275704  736.34091526  299.22008954  582.09807834  762.55337213
  342.60705647 -784.64929342 -260.47825738  524.5556275   929.49756329
  345.46392296  408.5037748   711.67473504  370.20968041  975.65414039
 -263.27856211   41.27787841  413.37193279  722.92393481 -565.93225643
 -516.91528509  158.1027519  -704.42824438  709.97585594 -295.27947954]",0,
0,"[-312.28293649  126.21050529 -347.8726864   135.66421635  773.6866181
 -968.13482778  799.27102902  577.08569762  305.68227933 -326.87527694
  844.72747893  -86.48460894  126.21580083 -883.86351471   10.32835386
  608.2887035  -522.67199029 -551.26765959 -104.23317262  126.51301532
  355.47968983   26.88878129 -970.24040687  441.62592177  796.68392407
  798.66177723  799.73045013  215.0829654   569.80726546  817.54144728
   26.68939691 -458.86044016  123.52335969  887.14847117 -809.54993242
  250.27725279  351.88555502  631.25626018  240.11730502 -672.78832675
  946.23162097  629.19346646  652.84289598  541.89302464  744.22629986
  778.59137901  830.45183272  610.62144695  257.39271349  118.89647358
  813.49268062  547.09049643 -324.21796326  372.67083584  670.67840927
  417.09256271  686.83450817 -830.5570451  -263.77797592  673.70055804
  537.00115369  613.4667779   805.454946   -624.61112272  404.93815051
  917.1037817   820.77442042  124.30410206  314.98968407 -556.70371234
  935.23307552  162.40639777  498.19312413 -218.58338573 -704.11084022
  926.24932686  758.00805249  637.82718267  585.2231955   809.62927585
  469.175377     77.51644365   38.47024565   20.16112165  385.22829269
 -654.69454932  437.07922184   88.42613447   96.85642188  400.77758359
  -83.65594208  535.42354512 -495.927822    974.75287993   23.39889791]",0,
0,"[-776.78200365  724.81461274  114.77651266   76.92702864 -444.4436437
 -308.27683407  527.55636043  968.36760197  172.5379741  -434.38510781
  254.26068592 -353.715551    637.49836291  159.17203734  470.09247184
   23.13119698 -206.02002997  229.7757914   477.06917562  839.39287389
  790.89013918  350.03613393 -397.85559463  585.94937921    6.6160727
  763.49149361  639.87281454  901.34467845  261.55426128  652.80702915
  694.55262906 -223.7458361   916.51266299  156.02783676 -309.79196823
 -899.94914586  999.89625066  924.64967808  133.89074617 -983.76601016
  306.85218189  618.2762317   310.32177525  978.60639389  220.68330392
  454.1984904   326.9442592   238.2044443  -147.83655664  127.1947241
  169.85470756  942.40313496  -30.27434784  582.40278648  829.85129208
 -688.33295452  885.72615741 -625.18102148  992.60643062  747.90340649
  422.65542808  291.978154    773.00571701  502.95405029  199.21329333
  214.02792444  727.10809007  591.05339757  724.03091074  -83.05216371
  409.34589103  719.79140673  356.08734223 -462.86236965   18.79547166
  886.76466941 -124.26323593 -614.2063233   367.89142179  232.57437657
  410.97052113  623.97041049  733.69642867  952.35584528 -311.62789723
  698.74752145  128.15635069  288.97124804  589.57082483 -873.67000463
 -355.34308067  210.40457646  313.34787456  941.61927024   84.61821914]",0,
0,"[ 251.78916874  511.87897751  -73.96185619  384.86725694 -730.04567326
  -42.00209993  401.15622109  885.85833074 -355.40660523  467.16605506
  360.48702031 -636.44001115  168.76302551  918.88238755   76.18101273
  435.81054235  502.11133045 -634.97281953  126.1333037   767.14799081
  171.29575535  690.73280094 -374.0387534   543.78150855  373.74133899
  571.48119219  251.34665634  875.5846831   689.77271933   54.56440918
  507.69251382 -274.276295    449.01679022  943.72142109  277.44532871
 -290.57058961 -152.19780517  473.43495282   42.52422042  229.09561295
  610.35789101  630.07597192  391.72172203  578.68394742  336.33634612
  216.09656141  938.4797208   956.50620608 -125.13321855  283.87657208
  409.70243654   85.80506122 -291.88454643  694.03107832  770.71978347
 -107.57755674  245.57638689  -34.78709707  665.80932855   23.13785441
  459.27147778   11.39855619  303.27041721 -331.17748705  278.70922443
  596.05816117  611.66165962  912.9661656   564.16187836 -435.16408533
  670.52869912  486.85883268  929.26425561  145.49356729  870.44232244
  995.3097013  -722.49930489 -634.42817584  969.76017697  269.20430911
  126.21055833  262.6632254   876.4127615    81.97546989 -713.5778283
  899.29626557  724.16831244  647.27541832  814.88512039 -734.50132367
  522.85518486  409.22127845  426.7328508   230.76377746  735.55884522]",0,
0,"[-4.99442980e+02 -2.09468558e+02  2.16260435e+02 -2.92152056e+02
 -7.12093563e+02  7.01130404e+02  1.98628045e+02  9.17291964e+02
  2.92962581e+02 -4.02383762e+02  8.27882935e+02  7.28021661e+02
  4.42809874e+02 -6.03143439e+01  5.24292236e+02  4.82142329e+02
 -1.93527673e+02 -8.44550368e+02  8.19333541e+02  6.30918443e+02
  3.26454985e+01  6.49799985e+02  6.16562756e+02  8.85654489e+01
  1.25000720e+02  9.57748683e+02  8.07782927e+02  1.62267051e+02
  9.08433528e+02  6.80945042e+02 -2.85006326e+02  4.70480642e+02
  8.51841826e+02  7.16836075e+02 -2.97347405e+02 -3.34582654e+02
  5.71441977e+02  4.37043187e+02  6.10094195e+02 -4.96095967e+01
  6.08949338e+02  1.47698892e+02  7.24943294e+02  1.12714024e+02
  2.11497802e+02 -1.69435883e+02  7.79166580e+02  1.31536575e+02
 -8.17248209e+02  6.31597598e+02  9.68486698e+01  1.33455034e+02
  1.62246832e+02  8.61911696e+02  3.44878844e+02 -3.92047072e+01
  4.39062354e+02 -7.69556338e+02  8.59617184e+02  1.14421530e+02
 -3.61248114e+02  2.38805000e+02  2.50104612e+02  2.91975921e+02
  9.39405046e+02  3.58028874e+02  7.94646716e+02  4.25264260e+02
  8.14999409e+01  3.13613000e+02  2.90032105e+02  8.97839276e+02
  1.43951352e+02 -3.80392173e+02  7.51317692e+02  3.62312420e+02
  4.34003967e+02 -4.07152320e+02  8.39378415e+02  6.15583214e+02
  3.06915110e+01  8.06103092e+02  7.54735183e+02  5.85543457e-01
 -3.90138419e+02  8.94587652e+02  6.08682472e+02  8.02470027e+02
  7.36909319e+02 -4.30960831e+02  4.35951049e+02  7.69179076e+02
 -6.05614295e+02  1.32824332e+02  9.64238754e+02]",0,
0,"[ 935.64440073 -400.37444047  890.42389866 -793.84991477 -534.04880614
 -343.55376463 -706.24949481  705.33378276 -238.34320602  584.49357202
  800.12398655 -498.20256458  892.94442177 -511.21481141   53.10052581
  481.95118853  764.34185339  -20.37330596  975.02559826  963.48000999
  968.35871681  842.79677151 -189.0550216   189.19381559  654.43129582
  638.03481433  981.47945256  497.7599405   642.05696499  831.42642098
   93.68849439  727.22123881  116.84608033   13.48236758 -528.24662127
 -300.52247942  693.11731492  617.10521336  277.69383249  722.39242637
   15.73992226  169.69973372  982.78173166  503.91561394  479.54560387
  667.67993738  705.91632549 -569.50454817 -846.13630782  399.22567313
  794.33243285  244.88633916 -941.49547649  234.65314646  381.51975302
 -641.22888588   69.17031075 -520.26572619 -394.62093616  594.56573661
  722.37608137    1.71432615  239.30689473 -749.78225436  346.27037925
  916.0414342   915.79754702  536.39979331  673.09355162  986.739991
  986.37549213   75.53446498  272.25382124 -783.03636635  488.25911316
  634.13567905  131.04963385  657.64524774  293.47636994  985.00288562
  592.49687529   52.64738677  820.57313246  495.83230394  701.65913882
 -991.41439105  694.837202    521.44107412  853.64585589  775.37600553
  815.45306501  919.2212344   797.74277375 -406.92839499 -712.9821909 ]",0,
0,"[ 180.36896383 -637.63989788 -645.28523127  491.25497362 -699.57847618
 -902.22733625  774.67652161  865.98154044 -881.66147489  477.32967001
  422.03552386 -780.13575654  871.75522924  882.26554209   11.47077914
  235.33303297 -187.42396137  617.54616777 -330.64698204  622.02083712
  531.18085151  647.30800329  613.40610011  913.86263818  746.54044529
  771.84199568  477.27685486  659.82527308  150.60405876   24.67641564
  662.92984242  328.38765733  767.6667641   656.64843064  504.64975992
 -221.94440538 -412.09825718  139.91329257  626.7228113  -538.03379926
  483.05997426  627.34434958  746.98306198  228.04585728  411.07999773
   60.20715514  885.90350539  979.2881831  -214.91802161  707.25726695
  637.65927633  167.19533081 -545.50745688  684.56823418  715.1784127
 -379.09056728  998.2784358   530.73633217  685.86059006  172.67620753
  976.4329317   846.54471367  868.87925876 -377.59495419  301.66266992
  139.18056479  899.44632131  904.36484348  -10.05623014 -655.63408148
  583.03088075  709.95818923  913.90308676  844.49837297  234.21187124
  878.83320285  -28.5929824  -965.59371917  467.00783458  640.13775431
  775.8250955  -854.32112453  205.76978392   83.77833806 -318.03558286
 -147.13891076  816.83911112   66.42456374  556.45238048  205.1722966
  511.1835279   436.20307999  945.47605546 -346.67067099 -789.28595039]",0,
